smiles,logP,qed,SAS,iupac,selfies,MolWt,LogP,TPSA,NumHDonors,NumHAcceptors,NumRotatableBonds
CN(C)c1ccc(cc1)/C=C1\N=C(OC1=O)c1cccc(c1)[N+]([O-])=O,3.0053,0.366574400524,2.3220820054074114,"(4Z)-4-[[4-(dimethylamino)phenyl]methylidene]-2-(3-nitrophenyl)-1,3-oxazol-5-one",[C][N][Branch1][C][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][/C][=C][\N][=C][Branch1][=Branch1][O][C][Ring1][Branch1][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N+1][Branch1][C][O-1][=O],337.3350000000001,3.005300000000002,85.03999999999998,0,6,4
[N+](=O)(c1cc(C2=N/C(=C\c3ccc(cc3)N(C)C)C(O2)=O)ccc1)[O-],3.0053,0.366574400524,2.3220820054074114,"(4Z)-4-[[4-(dimethylamino)phenyl]methylidene]-2-(3-nitrophenyl)-1,3-oxazol-5-one",[N+1][=Branch1][C][=O][Branch2][Ring2][=Branch2][C][=C][C][Branch2][Ring1][=N][C][=N][/C][=Branch1][P][=C][\C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N][Branch1][C][C][C][C][Branch1][Ring2][O][Ring1][#C][=O][=C][C][=C][Ring2][Ring1][=Branch1][O-1],337.3350000000001,3.005300000000002,85.03999999999998,0,6,4
O=C1OC(c2cc(ccc2)[N+]([O-])=O)=N/C1=C\c1ccc(cc1)N(C)C,3.0053,0.366574400524,2.3220820054074114,"(4Z)-4-[[4-(dimethylamino)phenyl]methylidene]-2-(3-nitrophenyl)-1,3-oxazol-5-one",[O][=C][O][C][Branch1][S][C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][N+1][Branch1][C][O-1][=O][=N][/C][Ring1][=C][=C][\C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N][Branch1][C][C][C],337.3350000000001,3.005300000000002,85.03999999999998,0,6,4
c1c(cc([N+](=O)[O-])cc1)C1OC(=O)/C(N=1)=C/c1ccc(cc1)N(C)C,3.0053,0.366574400524,2.3220820054074114,"(4Z)-4-[[4-(dimethylamino)phenyl]methylidene]-2-(3-nitrophenyl)-1,3-oxazol-5-one",[C][=C][Branch1][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2][C][O][C][=Branch1][C][=O][/C][Branch1][Ring2][N][=Ring1][=Branch1][=C][/C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N][Branch1][C][C][C],337.3350000000001,3.005300000000002,85.03999999999998,0,6,4
O=C1/C(=C/c2ccc(N(C)C)cc2)N=C(O1)c1cccc(c1)[N+]([O-])=O,3.0053,0.366574400524,2.3220820054074114,"(4Z)-4-[[4-(dimethylamino)phenyl]methylidene]-2-(3-nitrophenyl)-1,3-oxazol-5-one",[O][=C][/C][=Branch1][P][=C][/C][=C][C][=C][Branch1][=Branch1][N][Branch1][C][C][C][C][=C][Ring1][=Branch2][N][=C][Branch1][Ring2][O][Ring1][#C][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N+1][Branch1][C][O-1][=O],337.3350000000001,3.005300000000002,85.03999999999998,0,6,4
c1c(ccc(c1)/C=C1/C(=O)OC(c2cccc([N+]([O-])=O)c2)=N1)N(C)C,3.0053,0.366574400524,2.3220820054074114,"(4Z)-4-[[4-(dimethylamino)phenyl]methylidene]-2-(3-nitrophenyl)-1,3-oxazol-5-one",[C][=C][Branch2][Ring2][Branch1][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][/C][=C][/C][=Branch1][C][=O][O][C][Branch1][S][C][=C][C][=C][C][Branch1][=Branch1][N+1][Branch1][C][O-1][=O][=C][Ring1][=Branch2][=N][Ring1][#C][N][Branch1][C][C][C],337.3350000000001,3.005300000000002,85.03999999999998,0,6,4
N1/C(C(OC=1c1cc(ccc1)[N+]([O-])=O)=O)=C\c1ccc(N(C)C)cc1,3.0053,0.366574400524,2.3220820054074114,"(4Z)-4-[[4-(dimethylamino)phenyl]methylidene]-2-(3-nitrophenyl)-1,3-oxazol-5-one",[N][/C][Branch2][Ring1][=Branch2][C][Branch2][Ring1][Ring2][O][C][=Ring1][Branch1][C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][N+1][Branch1][C][O-1][=O][=O][=C][\C][=C][C][=C][Branch1][=Branch1][N][Branch1][C][C][C][C][=C][Ring1][=Branch2],337.3350000000001,3.005300000000002,85.03999999999998,0,6,4
CO[C@H](CNCc1cn(C)nc1-c1cccc(Cl)c1)c1cccs1,4.2793,0.654387964709,2.9821726642070363,(2R)-N-[[3-(3-chlorophenyl)-1-methylpyrazol-4-yl]methyl]-2-methoxy-2-thiophen-2-ylethanamine,[C][O][C@H1][Branch2][Ring1][=Branch2][C][N][C][C][=C][N][Branch1][C][C][N][=C][Ring1][=Branch1][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][C][=C][C][=C][S][Ring1][Branch1],361.89800000000014,4.279300000000003,39.08,1,5,7
c1n(nc(c1CNC[C@H](c1sccc1)OC)-c1cccc(Cl)c1)C,4.2793,0.654387964709,2.9821726642070363,(2R)-N-[[3-(3-chlorophenyl)-1-methylpyrazol-4-yl]methyl]-2-methoxy-2-thiophen-2-ylethanamine,[C][N][Branch2][Ring2][Ring1][N][=C][Branch2][Ring1][Ring1][C][=Ring1][Branch1][C][N][C][C@H1][Branch1][Branch2][C][S][C][=C][C][=Ring1][Branch1][O][C][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][C],361.89800000000014,4.279300000000003,39.08,1,5,7
c1c(cccc1Cl)-c1c(cn(n1)C)CNC[C@@H](OC)c1sccc1,4.2793,0.654387964709,2.9821726642070363,(2R)-N-[[3-(3-chlorophenyl)-1-methylpyrazol-4-yl]methyl]-2-methoxy-2-thiophen-2-ylethanamine,[C][=C][Branch1][Branch2][C][=C][C][=C][Ring1][=Branch1][Cl][C][C][=Branch1][=Branch2][=C][N][Branch1][Ring2][N][=Ring1][Branch1][C][C][N][C][C@@H1][Branch1][Ring1][O][C][C][S][C][=C][C][=Ring1][Branch1],361.89800000000014,4.279300000000003,39.08,1,5,7
c1cc(cc(Cl)c1)-c1nn(C)cc1CNC[C@@H](OC)c1cccs1,4.2793,0.654387964709,2.9821726642070363,(2R)-N-[[3-(3-chlorophenyl)-1-methylpyrazol-4-yl]methyl]-2-methoxy-2-thiophen-2-ylethanamine,[C][=C][C][=Branch1][=Branch2][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][C][=N][N][Branch1][C][C][C][=C][Ring1][=Branch1][C][N][C][C@@H1][Branch1][Ring1][O][C][C][=C][C][=C][S][Ring1][Branch1],361.89800000000014,4.279300000000003,39.08,1,5,7
c1(Cl)cccc(-c2c(CNC[C@@H](OC)c3cccs3)cn(C)n2)c1,4.2793,0.654387964709,2.9821726642070363,(2R)-N-[[3-(3-chlorophenyl)-1-methylpyrazol-4-yl]methyl]-2-methoxy-2-thiophen-2-ylethanamine,[C][Branch1][C][Cl][=C][C][=C][C][Branch2][Ring1][N][C][C][Branch1][S][C][N][C][C@@H1][Branch1][Ring1][O][C][C][=C][C][=C][S][Ring1][Branch1][=C][N][Branch1][C][C][N][=Ring1][P][=C][Ring2][Ring1][Branch2],361.89800000000014,4.279300000000003,39.08,1,5,7
C([C@H](c1sccc1)OC)NCc1c(-c2cccc(c2)Cl)nn(c1)C,4.2793,0.654387964709,2.9821726642070363,(2R)-N-[[3-(3-chlorophenyl)-1-methylpyrazol-4-yl]methyl]-2-methoxy-2-thiophen-2-ylethanamine,[C][Branch1][=N][C@H1][Branch1][Branch2][C][S][C][=C][C][=Ring1][Branch1][O][C][N][C][C][C][Branch1][N][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][Cl][=N][N][Branch1][Ring2][C][=Ring1][N][C],361.89800000000014,4.279300000000003,39.08,1,5,7
[C@@H](c1sccc1)(OC)CNCc1c(nn(c1)C)-c1cccc(Cl)c1,4.2793,0.654387964709,2.9821726642070363,(2R)-N-[[3-(3-chlorophenyl)-1-methylpyrazol-4-yl]methyl]-2-methoxy-2-thiophen-2-ylethanamine,[C@@H1][Branch1][Branch2][C][S][C][=C][C][=Ring1][Branch1][Branch1][Ring1][O][C][C][N][C][C][C][=Branch1][=Branch2][=N][N][Branch1][Ring2][C][=Ring1][Branch1][C][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1],361.89800000000014,4.279300000000003,39.08,1,5,7
O([C@H](CNCc1c(-c2cccc(c2)Cl)nn(c1)C)c1sccc1)C,4.2793,0.654387964709,2.9821726642070363,(2R)-N-[[3-(3-chlorophenyl)-1-methylpyrazol-4-yl]methyl]-2-methoxy-2-thiophen-2-ylethanamine,[O][Branch2][Ring2][=Branch1][C@H1][Branch2][Ring1][O][C][N][C][C][C][Branch1][N][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][Cl][=N][N][Branch1][Ring2][C][=Ring1][N][C][C][S][C][=C][C][=Ring1][Branch1][C],361.89800000000014,4.279300000000003,39.08,1,5,7
c1cc(cc(-c2nn(cc2CNC[C@H](c2cccs2)OC)C)c1)Cl,4.2793,0.654387964709,2.9821726642070363,(2R)-N-[[3-(3-chlorophenyl)-1-methylpyrazol-4-yl]methyl]-2-methoxy-2-thiophen-2-ylethanamine,[C][=C][C][=Branch2][Ring2][Ring2][=C][C][Branch2][Ring1][O][C][=N][N][Branch2][Ring1][Ring2][C][=C][Ring1][Branch1][C][N][C][C@H1][Branch1][Branch2][C][=C][C][=C][S][Ring1][Branch1][O][C][C][=C][Ring2][Ring1][#Branch1][Cl],361.89800000000014,4.279300000000003,39.08,1,5,7
[C@H](CNCc1cn(nc1-c1cc(Cl)ccc1)C)(OC)c1sccc1,4.2793,0.654387964709,2.9821726642070363,(2R)-N-[[3-(3-chlorophenyl)-1-methylpyrazol-4-yl]methyl]-2-methoxy-2-thiophen-2-ylethanamine,[C@H1][Branch2][Ring1][=Branch2][C][N][C][C][=C][N][Branch1][S][N][=C][Ring1][Branch1][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][C][Branch1][Ring1][O][C][C][S][C][=C][C][=Ring1][Branch1],361.89800000000014,4.279300000000003,39.08,1,5,7
c1sc([C@@H](CNCc2cn(nc2-c2cc(ccc2)Cl)C)OC)cc1,4.2793,0.654387964709,2.9821726642070363,(2R)-N-[[3-(3-chlorophenyl)-1-methylpyrazol-4-yl]methyl]-2-methoxy-2-thiophen-2-ylethanamine,[C][S][C][Branch2][Ring1][#C][C@@H1][Branch2][Ring1][=Branch2][C][N][C][C][=C][N][Branch1][S][N][=C][Ring1][Branch1][C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][Cl][C][O][C][=C][C][=Ring2][Ring1][Branch2],361.89800000000014,4.279300000000003,39.08,1,5,7
Cn1c(SCC(=O)N[C@@H](c2ccccc2)C2CC2)nnc1C1CC1,3.0521,0.7767796871889999,2.6903060106559837,"2-[(5-cyclopropyl-4-methyl-1,2,4-triazol-3-yl)sulfanyl]-N-[(R)-cyclopropyl(phenyl)methyl]acetamide",[C][N][C][Branch2][Ring1][Branch2][S][C][C][=Branch1][C][=O][N][C@@H1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][Ring1][Ring1][=N][N][=C][Ring2][Ring1][Ring2][C][C][C][Ring1][Ring1],342.4680000000002,3.052100000000001,59.81,1,5,7
c1(SCC(=O)N[C@@H](c2ccccc2)C2CC2)n(C)c(C2CC2)nn1,3.0521,0.7767796871889999,2.6903060106559837,"2-[(5-cyclopropyl-4-methyl-1,2,4-triazol-3-yl)sulfanyl]-N-[(R)-cyclopropyl(phenyl)methyl]acetamide",[C][Branch2][Ring1][Branch2][S][C][C][=Branch1][C][=O][N][C@@H1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][Ring1][Ring1][N][Branch1][C][C][C][Branch1][=Branch1][C][C][C][Ring1][Ring1][=N][N][=Ring2][Ring1][Branch2],342.4680000000002,3.052100000000001,59.81,1,5,7
n1(c(nnc1C1CC1)SCC(=O)N[C@@H](c1ccccc1)C1CC1)C,3.0521,0.7767796871889999,2.6903060106559837,"2-[(5-cyclopropyl-4-methyl-1,2,4-triazol-3-yl)sulfanyl]-N-[(R)-cyclopropyl(phenyl)methyl]acetamide",[N][Branch2][Ring2][Branch1][C][=Branch1][O][=N][N][=C][Ring1][Branch1][C][C][C][Ring1][Ring1][S][C][C][=Branch1][C][=O][N][C@@H1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][Ring1][Ring1][C],342.4680000000002,3.052100000000001,59.81,1,5,7
C(N[C@@H](c1ccccc1)C1CC1)(CSc1nnc(C2CC2)n1C)=O,3.0521,0.7767796871889999,2.6903060106559837,"2-[(5-cyclopropyl-4-methyl-1,2,4-triazol-3-yl)sulfanyl]-N-[(R)-cyclopropyl(phenyl)methyl]acetamide",[C][Branch2][Ring1][C][N][C@@H1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][Ring1][Ring1][Branch2][Ring1][C][C][S][C][=N][N][=C][Branch1][=Branch1][C][C][C][Ring1][Ring1][N][Ring1][Branch2][C][=O],342.4680000000002,3.052100000000001,59.81,1,5,7
S(CC(=O)N[C@H](C1CC1)c1ccccc1)c1n(C)c(nn1)C1CC1,3.0521,0.7767796871889999,2.6903060106559837,"2-[(5-cyclopropyl-4-methyl-1,2,4-triazol-3-yl)sulfanyl]-N-[(R)-cyclopropyl(phenyl)methyl]acetamide",[S][Branch2][Ring1][#Branch1][C][C][=Branch1][C][=O][N][C@H1][Branch1][=Branch1][C][C][C][Ring1][Ring1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][N][Branch1][C][C][C][=Branch1][Branch1][=N][N][=Ring1][=Branch1][C][C][C][Ring1][Ring1],342.4680000000002,3.052100000000001,59.81,1,5,7
S(CC(=O)N[C@H](C1CC1)c1ccccc1)c1n(c(C2CC2)nn1)C,3.0521,0.7767796871889999,2.6903060106559837,"2-[(5-cyclopropyl-4-methyl-1,2,4-triazol-3-yl)sulfanyl]-N-[(R)-cyclopropyl(phenyl)methyl]acetamide",[S][Branch2][Ring1][#Branch1][C][C][=Branch1][C][=O][N][C@H1][Branch1][=Branch1][C][C][C][Ring1][Ring1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][N][Branch1][=N][C][Branch1][=Branch1][C][C][C][Ring1][Ring1][=N][N][=Ring1][Branch2][C],342.4680000000002,3.052100000000001,59.81,1,5,7
C1CC1c1nnc(SCC(=O)N[C@H](C2CC2)c2ccccc2)n1C,3.0521,0.7767796871889999,2.6903060106559837,"2-[(5-cyclopropyl-4-methyl-1,2,4-triazol-3-yl)sulfanyl]-N-[(R)-cyclopropyl(phenyl)methyl]acetamide",[C][C][C][Ring1][Ring1][C][=N][N][=C][Branch2][Ring1][Branch2][S][C][C][=Branch1][C][=O][N][C@H1][Branch1][=Branch1][C][C][C][Ring1][Ring1][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring2][Ring1][Ring2][C],342.4680000000002,3.052100000000001,59.81,1,5,7
C1C(C1)[C@H](c1ccccc1)NC(=O)CSc1nnc(n1C)C1CC1,3.0521,0.7767796871889999,2.6903060106559837,"2-[(5-cyclopropyl-4-methyl-1,2,4-triazol-3-yl)sulfanyl]-N-[(R)-cyclopropyl(phenyl)methyl]acetamide",[C][C][Branch1][Ring2][C][Ring1][Ring1][C@H1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][S][C][=N][N][=C][Branch1][Branch1][N][Ring1][Branch1][C][C][C][C][Ring1][Ring1],342.4680000000002,3.052100000000001,59.81,1,5,7
c1cc([C@@H](C2CC2)NC(CSc2n(c(C3CC3)nn2)C)=O)ccc1,3.0521,0.7767796871889999,2.6903060106559837,"2-[(5-cyclopropyl-4-methyl-1,2,4-triazol-3-yl)sulfanyl]-N-[(R)-cyclopropyl(phenyl)methyl]acetamide",[C][=C][C][Branch2][Ring2][C][C@@H1][Branch1][=Branch1][C][C][C][Ring1][Ring1][N][C][Branch2][Ring1][Ring2][C][S][C][N][Branch1][=N][C][Branch1][=Branch1][C][C][C][Ring1][Ring1][=N][N][=Ring1][Branch2][C][=O][=C][C][=C][Ring2][Ring1][Branch2],342.4680000000002,3.052100000000001,59.81,1,5,7
c1(nnc(C2CC2)n1C)SCC(=O)N[C@@H](c1ccccc1)C1CC1,3.0521,0.7767796871889999,2.6903060106559837,"2-[(5-cyclopropyl-4-methyl-1,2,4-triazol-3-yl)sulfanyl]-N-[(R)-cyclopropyl(phenyl)methyl]acetamide",[C][=Branch1][#C][=N][N][=C][Branch1][=Branch1][C][C][C][Ring1][Ring1][N][Ring1][Branch2][C][S][C][C][=Branch1][C][=O][N][C@@H1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][Ring1][Ring1],342.4680000000002,3.052100000000001,59.81,1,5,7
n1nc(n(C)c1SCC(N[C@H](C1CC1)c1ccccc1)=O)C1CC1,3.0521,0.7767796871889999,2.6903060106559837,"2-[(5-cyclopropyl-4-methyl-1,2,4-triazol-3-yl)sulfanyl]-N-[(R)-cyclopropyl(phenyl)methyl]acetamide",[N][N][=C][Branch2][Ring1][S][N][Branch1][C][C][C][=Ring1][=Branch1][S][C][C][Branch2][Ring1][C][N][C@H1][Branch1][=Branch1][C][C][C][Ring1][Ring1][C][=C][C][=C][C][=C][Ring1][=Branch1][=O][C][C][C][Ring1][Ring1],342.4680000000002,3.052100000000001,59.81,1,5,7
CS(=O)(=O)c1ccccc1C(=O)Nc1ccc(Cc2nc3ccccc3s2)cc1,4.5429,0.4896737396100001,2.0537477760161282,"N-[4-(1,3-benzothiazol-2-ylmethyl)phenyl]-2-methylsulfonylbenzamide",[C][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][#C][C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][S][Ring1][=Branch2][C][=C][Ring1][S],422.5310000000002,4.542900000000004,76.13,1,5,5
O=S(c1c(C(=O)Nc2ccc(cc2)Cc2nc3c(cccc3)s2)cccc1)(C)=O,4.5429,0.4896737396100001,2.0537477760161282,"N-[4-(1,3-benzothiazol-2-ylmethyl)phenyl]-2-methylsulfonylbenzamide",[O][=S][Branch2][Ring2][N][C][=C][Branch2][Ring1][S][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][C][=N][C][=C][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][S][Ring1][=Branch2][C][=C][C][=C][Ring2][Ring1][=Branch2][Branch1][C][C][=O],422.5310000000002,4.542900000000004,76.13,1,5,5
n1c(sc2c1cccc2)Cc1ccc(NC(c2ccccc2S(C)(=O)=O)=O)cc1,4.5429,0.4896737396100001,2.0537477760161282,"N-[4-(1,3-benzothiazol-2-ylmethyl)phenyl]-2-methylsulfonylbenzamide",[N][=C][Branch1][N][S][C][=C][Ring1][Branch1][C][=C][C][=C][Ring1][=Branch1][C][C][=C][C][=C][Branch2][Ring1][=Branch1][N][C][Branch1][P][C][=C][C][=C][C][=C][Ring1][=Branch1][S][Branch1][C][C][=Branch1][C][=O][=O][=O][C][=C][Ring2][Ring1][Ring1],422.5310000000002,4.542900000000004,76.13,1,5,5
c1ccc(S(=O)(=O)C)c(C(=O)Nc2ccc(Cc3sc4ccccc4n3)cc2)c1,4.5429,0.4896737396100001,2.0537477760161282,"N-[4-(1,3-benzothiazol-2-ylmethyl)phenyl]-2-methylsulfonylbenzamide",[C][=C][C][=C][Branch1][=Branch2][S][=Branch1][C][=O][=Branch1][C][=O][C][C][Branch2][Ring1][=C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][#C][C][C][S][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=Ring1][=Branch2][C][=C][Ring1][S][=C][Ring2][Ring1][=N],422.5310000000002,4.542900000000004,76.13,1,5,5
s1c2ccccc2nc1Cc1ccc(NC(=O)c2c(cccc2)S(C)(=O)=O)cc1,4.5429,0.4896737396100001,2.0537477760161282,"N-[4-(1,3-benzothiazol-2-ylmethyl)phenyl]-2-methylsulfonylbenzamide",[S][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=C][Ring1][=Branch2][C][C][=C][C][=C][Branch2][Ring1][Branch2][N][C][=Branch1][C][=O][C][=C][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][S][Branch1][C][C][=Branch1][C][=O][=O][C][=C][Ring2][Ring1][Ring1],422.5310000000002,4.542900000000004,76.13,1,5,5
c1cc(C(=O)Nc2ccc(cc2)Cc2sc3ccccc3n2)c(S(=O)(C)=O)cc1,4.5429,0.4896737396100001,2.0537477760161282,"N-[4-(1,3-benzothiazol-2-ylmethyl)phenyl]-2-methylsulfonylbenzamide",[C][=C][C][Branch2][Ring1][=C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][C][S][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=Ring1][=Branch2][=C][Branch1][=Branch2][S][=Branch1][C][=O][Branch1][C][C][=O][C][=C][Ring2][Ring1][=N],422.5310000000002,4.542900000000004,76.13,1,5,5
O=C(c1ccccc1S(=O)(=O)C)Nc1ccc(Cc2nc3c(s2)cccc3)cc1,4.5429,0.4896737396100001,2.0537477760161282,"N-[4-(1,3-benzothiazol-2-ylmethyl)phenyl]-2-methylsulfonylbenzamide",[O][=C][Branch1][P][C][=C][C][=C][C][=C][Ring1][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][C][N][C][=C][C][=C][Branch1][P][C][C][=N][C][=C][Branch1][Ring2][S][Ring1][Branch1][C][=C][C][=C][Ring1][#Branch1][C][=C][Ring1][S],422.5310000000002,4.542900000000004,76.13,1,5,5
c1c(S(=O)(C)=O)c(ccc1)C(=O)Nc1ccc(Cc2sc3ccccc3n2)cc1,4.5429,0.4896737396100001,2.0537477760161282,"N-[4-(1,3-benzothiazol-2-ylmethyl)phenyl]-2-methylsulfonylbenzamide",[C][=C][Branch1][=Branch2][S][=Branch1][C][=O][Branch1][C][C][=O][C][=Branch1][=Branch1][=C][C][=C][Ring1][#Branch2][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][#C][C][C][S][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=Ring1][=Branch2][C][=C][Ring1][S],422.5310000000002,4.542900000000004,76.13,1,5,5
c1(c(C(Nc2ccc(cc2)Cc2sc3ccccc3n2)=O)cccc1)S(C)(=O)=O,4.5429,0.4896737396100001,2.0537477760161282,"N-[4-(1,3-benzothiazol-2-ylmethyl)phenyl]-2-methylsulfonylbenzamide",[C][=Branch2][Ring2][#Branch2][=C][Branch2][Ring1][#C][C][Branch2][Ring1][#Branch2][N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][C][S][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=Ring1][=Branch2][=O][C][=C][C][=C][Ring2][Ring1][=Branch2][S][Branch1][C][C][=Branch1][C][=O][=O],422.5310000000002,4.542900000000004,76.13,1,5,5
c1cc(NC(=O)c2ccccc2S(C)(=O)=O)ccc1Cc1nc2ccccc2s1,4.5429,0.4896737396100001,2.0537477760161282,"N-[4-(1,3-benzothiazol-2-ylmethyl)phenyl]-2-methylsulfonylbenzamide",[C][=C][C][Branch2][Ring1][=Branch1][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][S][Branch1][C][C][=Branch1][C][=O][=O][=C][C][=C][Ring2][Ring1][Ring1][C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][S][Ring1][=Branch2],422.5310000000002,4.542900000000004,76.13,1,5,5
c1(ccccc1S(=O)(C)=O)C(Nc1ccc(cc1)Cc1sc2ccccc2n1)=O,4.5429,0.4896737396100001,2.0537477760161282,"N-[4-(1,3-benzothiazol-2-ylmethyl)phenyl]-2-methylsulfonylbenzamide",[C][=Branch1][S][=C][C][=C][C][=C][Ring1][=Branch1][S][=Branch1][C][=O][Branch1][C][C][=O][C][Branch2][Ring1][#Branch2][N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][C][S][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=Ring1][=Branch2][=O],422.5310000000002,4.542900000000004,76.13,1,5,5
Cc1cccc(N2C(=O)C[C@@H](N(O)c3ccccc3)C2=O)c1C,2.83114,0.69451830118,2.736264959277808,"(3R)-1-(2,3-dimethylphenyl)-3-(N-hydroxyanilino)pyrrolidine-2,5-dione",[C][C][=C][C][=C][C][Branch2][Ring1][#Branch2][N][C][=Branch1][C][=O][C][C@@H1][Branch1][=N][N][Branch1][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][=C][=O][=C][Ring2][Ring1][Branch1][C],310.3530000000001,2.8311400000000013,60.85,1,4,3
c1cc(c(C)c(c1)N1C(=O)C[C@@H](N(O)c2ccccc2)C1=O)C,2.83114,0.69451830118,2.736264959277808,"(3R)-1-(2,3-dimethylphenyl)-3-(N-hydroxyanilino)pyrrolidine-2,5-dione",[C][=C][C][=Branch2][Ring2][Ring2][=C][Branch1][C][C][C][=Branch1][Ring2][=C][Ring1][#Branch1][N][C][=Branch1][C][=O][C][C@@H1][Branch1][=N][N][Branch1][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][=C][=O][C],310.3530000000001,2.8311400000000013,60.85,1,4,3
Cc1c(N2C(=O)C[C@@H](N(c3ccccc3)O)C2=O)cccc1C,2.83114,0.69451830118,2.736264959277808,"(3R)-1-(2,3-dimethylphenyl)-3-(N-hydroxyanilino)pyrrolidine-2,5-dione",[C][C][=C][Branch2][Ring1][#Branch2][N][C][=Branch1][C][=O][C][C@@H1][Branch1][=N][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][Ring1][=C][=O][C][=C][C][=C][Ring2][Ring1][Branch1][C],310.3530000000001,2.8311400000000013,60.85,1,4,3
c1(N([C@@H]2CC(N(C2=O)c2cccc(C)c2C)=O)O)ccccc1,2.83114,0.69451830118,2.736264959277808,"(3R)-1-(2,3-dimethylphenyl)-3-(N-hydroxyanilino)pyrrolidine-2,5-dione",[C][Branch2][Ring1][S][N][Branch2][Ring1][O][C@@H1][C][C][Branch2][Ring1][Ring2][N][Branch1][Branch1][C][Ring1][Branch1][=O][C][=C][C][=C][C][Branch1][C][C][=C][Ring1][#Branch1][C][=O][O][=C][C][=C][C][=C][Ring2][Ring1][#Branch1],310.3530000000001,2.8311400000000013,60.85,1,4,3
c1(N2C(=O)[C@H](N(O)c3ccccc3)CC2=O)cccc(c1C)C,2.83114,0.69451830118,2.736264959277808,"(3R)-1-(2,3-dimethylphenyl)-3-(N-hydroxyanilino)pyrrolidine-2,5-dione",[C][Branch2][Ring1][#Branch2][N][C][=Branch1][C][=O][C@H1][Branch1][=N][N][Branch1][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring1][=C][=O][=C][C][=C][C][=Branch1][=Branch1][=C][Ring2][Ring1][Branch1][C][C],310.3530000000001,2.8311400000000013,60.85,1,4,3
